date,coin,regime,regime_confidence,hurst,quant_direction,quant_magnitude,llm_multiplier,llm_confidence,llm_uncertainty,effective_weight,position,unlock_flag,rolling_llm_edge,narrative
2026-03-18,ethereum,sideways,0.33,0.39233630068257364,long,0.23812390496447375,0.85,0.6,0.0,0.0,0.23812390496447375,True,,"Multiplier: 0.85
LLM qualitative input here is directionally supportive of a reduction/weakening of the long because the 7–14 day LightGBM forecasts are strongly bearish, but the detected sideways regime (with low Hurst and only modest factual weight) suggests outcomes are more path-dependent and less clean. I keep most of the Layer 1 long magnitude (not neutralizing it entirely) because derivatives/on-chain measures are slightly constructive and there’s potential for near-term chop/rallies even"
2026-03-19,ethereum,sideways,0.33,0.3923415178340108,long,0.46764365064421515,0.1,0.6,0.0,0.0,0.46764365064421515,True,,"Multiplier: 0.10  
Given the sideways regime and the LLM-side qualitative stance leaning bearish, I damp its impact heavily because several higher-priority factual elements are mixed (improving DeFi TVL/liquidity and slightly negative—but not stressed—funding). The Layer 1 quant is already providing a moderate long exposure, so I preserve the long bias while reducing how much the LLM can scale it. Confidence in the LLM signal is meaningful, but the regime and signal inconsistency argue for near-"
2026-03-20,ethereum,sideways,0.33,0.3930449437147832,long,0.43916262792149724,0.7,0.6,0.0,0.0,0.43916262792149724,True,,"Multiplier: 0.70  
Given Layer 1 is already long while the LLM-side qualitative evidence is broadly bearish/cautious (sideways regime, weak netflow, and no narrative catalyst), I damp the LLM adjustment rather than ignore it. The sideways regime says narrative matters more for short-term moves, but here the L1 positioning likely still carries structural support (e.g., price above SMA30), so we keep a partial neutral influence instead of fully zeroing it."
2026-03-21,ethereum,sideways,0.33,0.39353861040948634,flat,0.0,0.95,0.6,0.0,0.0,0.0,True,,"Multiplier: 0.95
The Layer 1 quant signal is effectively flat (magnitude ~0) and the broader regime is sideways with low Hurst confidence, so there’s limited room to meaningfully scale risk up or down. The LLM-side qualitative read is neutral and consistent with the idea of waiting for model alignment, so I keep the multiplier close to neutral (slightly below 1) to avoid overreacting to uncertain signals."
2026-03-22,ethereum,sideways,0.33,0.3943135658262781,flat,0.0,0.6,0.6,0.0,0.0,0.0,True,,"Multiplier: 0.60  
Because Layer 1 quant is flat (magnitude effectively zero) and the regime is sideways with only low-confidence “factual” gating, the LLM qualitative signal should only partially influence any sizing. The LLM stance is cautious-to-bearish with meaningful multi-horizon bearish pressure, but it’s tempered by model disagreement (short-term UP) and weak narrative catalyst, so conviction isn’t high enough to amplify strongly. Net effect: keep LLM influence present but dampened relat"
2026-03-23,ethereum,sideways,0.33,0.3964225759066903,long,1.0,0.9,0.6,0.0,0.0,1.0,True,,"Multiplier: 0.90  
The Layer 1 quant long is retained, but the sideways regime (low Hurst and only modest confidence) plus the explicit LightGBM horizon disagreement argues against fully leaning into the LLM-side narrative. With near-flat positive funding and constructive on-chain liquidity, the LLM signal is mildly supportive but not decisive, so it should only partially scale the quant magnitude."
2026-03-24,ethereum,sideways,0.33,0.3988193164284572,long,0.3936777398067402,0.9,0.6,0.0,0.0,0.3936777398067402,True,,"Multiplier: 0.90  
The Layer 1 quant is already mildly long with a moderate magnitude, but the detected sideways regime and the qualitative/readout conflict from the LightGBM horizons argue against giving the LLM full weight. Using 0.90 keeps the quant exposure mostly intact while slightly damping reliance on narrative signals when directionality is uncertain. The constructive on-chain/derivatives context supports not reducing to a fully quant-only stance, but confidence is only partial, so the "
2026-03-25,ethereum,sideways,0.33,0.4018094368098164,short,-0.5211043027298181,0.65,0.6,0.0,0.0,-0.5211043027298181,True,,"Multiplier: 0.65

Given the quant engine is already short in a sideways regime with relatively low Hurst confidence, I’m treating the LLM’s “neutral/mixed” qualitative signal as only partial corroboration rather than a dismissal. The LLM is not providing a clear bullish tilt or a strong reason to reduce the short entirely, so I keep most of the existing quant exposure while damping it a bit."
2026-03-26,ethereum,sideways,0.33,0.40398296950703794,short,-0.5251054272681969,1.1,0.6,0.0,0.0,-0.5251054272681969,True,,"Multiplier: 1.10  
The Layer 1 quant short is directionally supported by the LLM-side qualitative read: in this sideways regime, narrative is not strong enough to justify a reversal, but it does not contradict the bearish bias either. With LGB h=7 and h=14 agreeing on downside and L2 confidence relatively high, I slightly increase the effective size (above neutral) to reflect corroboration, while keeping it modest given the low sideways regime confidence and constructive on-chain liquidity that "
2026-03-27,ethereum,sideways,0.33,0.40488836468726036,long,0.2971605256748165,1.1,0.6,0.0,0.0,0.2971605256748165,True,,"Multiplier: 1.10  
The Layer 1 quant long is reasonably supported: LGB horizons (h=7 and h=14) are above the reference with high directional agreement, and derivatives/on-chain signals are mildly positive without evidence of leverage-stress. However, the detected sideways regime and only moderate regime confidence mean the LLM narrative shouldn’t be allowed to dominate—so I slightly increase the quant size rather than fully amplify."
2026-03-28,ethereum,sideways,0.33,0.40649646202866274,long,1.0,1.05,0.6,0.0,0.0,1.0,True,,"Multiplier: 1.05  
I slightly increase the Layer 1 long size because the LightGBM horizons (h=7 and h=14) are aligned and confidence is high (lgb_confidence = 1.0), which provides solid qualitative corroboration. The sideways regime and mixed fundamentals (DeFi TVL down) argue against a large amplification, but they function more as risk context than a reason to damp the model direction."
2026-03-29,ethereum,sideways,0.33,0.40837248768946927,long,0.9743684018092158,0.85,0.6,0.0,0.0,0.9743684018092158,True,,"Multiplier: 0.85
Given Layer 1 is already decisively long, but the environment is sideways with low Hurst confidence and the LLM narrative is effectively neutral, I only partially scale the quant position. The derivatives picture is near-neutral (slightly positive funding, no liquidation-cascade signals), while ML horizon disagreement and price-under-SMA30 argue against full leverage. Overall, this supports maintaining the long exposure but not aggressively amplifying it."
2026-03-30,ethereum,sideways,0.33,0.41031531658314435,long,0.022587706795202434,0.7,0.6,0.0,0.0,0.022587706795202434,True,,"Multiplier: 0.70
The L1 quant is already slightly long, and in a sideways regime the LLM should only modestly adjust size because narrative has limited power to change direction. Here the LLM-side stance is neutral and lightly corroborative (no strong bullish catalyst), plus LightGBM horizon disagreement and low stated confidence suggest we shouldn’t amplify the position. So we keep most of the quant exposure but damp it enough to reflect limited qualitative confirmation."
2026-03-31,ethereum,sideways,0.33,0.41262970593324355,long,0.5,0.85,0.6,0.0,0.0,0.5,True,,"Multiplier: 0.85

We keep the Layer 1 ETH long on (so L1 direction is preserved) but discount the LLM-side qualitative input because the regime is sideways and deterministic signals are mixed/low-consensus, with LightGBM h=7 vs h=14 directly disagreeing. The LLM narrative essentially says “no clear catalyst,” which supports being slightly more conservative rather than neutralizing."
2026-04-01,ethereum,sideways,0.33,0.4149186513442163,short,-0.365483290339202,0.85,0.6,0.0,0.0,-0.365483290339202,True,,"Multiplier: 0.85  
I keep most of the Layer 1 short exposure because the LGB forecasts agree on a downside drift across h=7 and h=14, and the regime being sideways means we should let the model’s near-term direction do more work. The supportive derivatives/on-chain read (mildly positive funding and rising TVL/stablecoins) tempers conviction and reduces aggressiveness versus a full-trust setting."
2026-04-02,ethereum,sideways,0.33,0.4170515799837611,long,0.37544144860253786,1.2,0.6,0.0,0.7,0.4280032514068931,False,,"Multiplier: 1.20  
I’ll slightly amplify the Layer 1 long because the LLM-side qualitative overlay is not contradictory: both horizons’ LightGBM forecasts are directionally up and narrative adds “cautious but not bearish,” which fits the sideways-regime behavior as a measured risk gate rather than a flip. Funding being slightly negative and the SMA30 headwind argue against max leverage, so I’m increasing only moderately, not to 1.5."
2026-04-03,ethereum,sideways,0.33,0.41905267401244634,long,0.3391158981547421,1.05,0.6,0.0,0.7,0.3509849545901581,False,,"Multiplier: 1.05  
The quant engine is already long with a meaningful magnitude, and the LLM-side qualitative overlay is mostly neutral in a sideways regime—so it shouldn’t dramatically change exposure. Since the deterministic/LGB horizons are strongly bullish while there’s no clear bearish narrative catalyst, a slight increase above neutral (1.05) modestly rewards the LLM corroboration without overcommitting in rangebound conditions."
2026-04-04,ethereum,sideways,0.33,0.4212420609078329,long,1.0,1.1,0.6,0.0,0.7,1.07,False,,"Multiplier: 1.10
The L1 quant is already long with full magnitude, and the LLM qualitative input is mostly neutral in a sideways regime—so it shouldn’t meaningfully change sizing. Still, the LLM corroborates mild-to-moderate upside via “no bearish catalyst + ML directionally bullish” while respecting the stated risk gate (sideways + price below SMA30), so a small uplift over pure quant is warranted."
2026-04-05,ethereum,sideways,0.33,0.42398635277585656,flat,0.0,1.05,0.6,0.0,0.7,0.0,False,,"Multiplier: 1.05
With Layer 1 flat (0.000 magnitude), this modestly increases the influence of the LLM-side qualitative bias without letting it dominate risk management in a sideways regime. The LLM narrative is neutral-to-bullish and matches the multi-horizon LightGBM UP forecasts, but the DeFi TVL contraction remains a meaningful dampener, so the amplification is only slight."
2026-04-06,ethereum,sideways,0.33,0.42689070783665434,flat,0.0,0.9,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.90  
The Layer 1 quant is effectively flat (magnitude +0.000), so the LLM contribution should be used only as a light corroboration rather than as a primary driver. Given the sideways regime with modest factual confidence gates (confidence 0.33) and mixed near-term timing risk (next-day observational -0.84%), I’m keeping most of the L2 effect muted while still letting the LLM’s mildly constructive, longer-horizon bias slightly nudge sizing."
2026-04-07,ethereum,sideways,0.33,0.42934475354393326,long,1.0,1.1,0.6,0.0,0.7,1.07,False,,"Multiplier: 1.10  
Given the layer-1 quant is already long and the regime is sideways, I apply only a modest uplift to reflect that the LLM-side qualitative input is mildly supportive (neutral narrative with no clear catalyst, but not contradicting). The main driver here remains the quant/multi-horizon model blend favoring 7–14 day upside, while on-chain TVL and next-day model disagreements argue against a stronger amplification."
2026-04-08,ethereum,sideways,0.33,0.4325126306845825,flat,0.0,0.2,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.20
The Layer 1 quant engine is effectively flat (no directional exposure), so there’s little quant magnitude for the LLM to scale up. Given the LLM’s stronger qualitative tilt toward near-term downside (7–14d LightGBM consensus), I still allow a small activation (0.20) rather than fully trusting it—also noting the regime is sideways where narrative should be treated mainly as a risk gate."
2026-04-09,ethereum,sideways,0.33,0.4358060265480385,flat,0.0,0.35,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.35
The Layer 1 quant signal is effectively flat, and the LLM-side qualitative stance is only mildly bearish/neutral without a strong narrative catalyst, so we keep any LLM-driven scaling modest to avoid drifting away from the quant’s risk-neutral baseline. The detected sideways regime does make narrative more influential for short-term moves, but the LLM evidence is not strong enough to justify a large deviation from “do nothing,” especially with derivatives positioning still calm."
2026-04-10,ethereum,sideways,0.33,0.438505187077487,flat,0.0,0.0,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.00  
Because Layer 1 is effectively flat (magnitude +0.000), there’s no quant position to meaningfully scale up, and the dominant LLM-side qualitative direction is not providing a reliable incremental edge in this sideways, low-confidence regime. I’m fully damping the LLM signal so the stack remains anchored to quant risk controls rather than narrative-driven short-term swings on ethereum."
2026-04-11,ethereum,sideways,0.33,0.44138565229527094,flat,0.0,0.3,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.30  
With Layer 1 at flat (no meaningful exposure), there isn’t much quant magnitude for the LLM to scale—so the LLM-side qualitative bearishness should only contribute marginally. The LLM signal agrees with the deterministic bearish tilt (funding shift + ML down consensus), but the detected sideways regime and low confidence on several gating inputs argue for heavy damping rather than amplifying."
2026-04-12,ethereum,sideways,0.33,0.4441637942860997,long,0.3079251047701153,0.2,0.6,0.0,0.7,0.13548704609885076,False,,"Multiplier: 0.20
Given the detected sideways regime, the narrative/qualitative layer should only mildly influence risk, and here the qualitative signal does not provide a strong bullish catalyst—so we damp it substantially. At the same time, we keep a small fraction of the LLM adjustment rather than fully nulling it because derivatives/on-chain conditions look moderately supportive and can affect timing (bounce risk) even if the 7–14 day drift is leaning lower."
2026-04-13,ethereum,sideways,0.33,0.4486252061252555,long,0.6619211215645906,0.85,0.6,0.0,0.7,0.5924194038003086,False,,"Multiplier: 0.85  
The Layer 1 quant engine is already long, but the detected sideways regime and the mixed-to-bearish deterministic models (LGB h=7/h=14 down, RF down, ETH DeFi TVL down) reduce confidence in maintaining full size. I’m only slightly damping the LLM-side qualitative influence (rather than fully shutting it off) because derivatives funding is mildly supportive and the quant magnitude isn’t extreme."
2026-04-14,ethereum,sideways,0.33,0.4522165535174744,short,-0.979512662380387,0.85,0.6,0.0,0.7,-0.8766638328304465,False,,"Multiplier: 0.85

I trust the LLM-side qualitative “HOLD / reduce urgency on shorts” moderately because the setup is explicitly conflicted (h=7 vs h=14 disagreement) and the detected regime is sideways where narrative/conditioning matters more as a risk gate than as a directional driver. However, Layer 1 remains strongly short (-0.980) with strong model confidence on the deterministic inputs, so we should not fully damp the quant exposure—just partially scale it down to reflect the lack of clear"
2026-04-15,ethereum,sideways,0.33,0.4562528482525705,flat,0.0,0.8,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.80  
Quant is effectively flat (magnitude 0), but the regime is sideways with low Hurst confidence, so we can’t lean too hard on LLM narrative alone. Still, the LLM-side view is moderately corroborative with a bullish short-horizon consensus (h=7 and h=14 up with decent accuracy), so we allow it to modestly scale exposure rather than fully damp it."
2026-04-16,ethereum,sideways,0.33,0.4597785607681143,short,-0.31943281174472055,0.85,0.6,0.0,0.7,-0.2858923665115249,False,,"Multiplier: 0.85  
The Layer 1 quant is already short, but the combined evidence is mixed: sideways regime with low conviction, mild short-horizon upside signals, and overbought conditions that argue for caution rather than a strong directional change. I keep most of the quant sizing while letting the LLM-side “neutral / hold / avoid new longs” qualitative input slightly dampen the aggressiveness of the short."
2026-04-17,ethereum,sideways,0.33,0.46310827223646284,short,-0.4187629347704146,0.75,0.6,0.0,0.7,-0.34547942118559205,False,,"Multiplier: 0.75
The quant engine is already short, and while the market is detected as sideways, the LLM-side qualitative read is broadly neutral-to-cautiously bearish rather than a strong corroboration for adding risk. I’m reducing the LLM influence slightly (not to zero) because there are mixed quantitative horizon signals and the tape/regime context suggests the short shouldn’t be aggressively scaled. This keeps you closer to the quant baseline short while acknowledging some downside pressur"
2026-04-18,ethereum,sideways,0.33,0.46732761323112965,flat,0.0,0.9,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.90
The Layer 1 quant engine is effectively flat, so the LLM-side signal shouldn’t be able to drive the position meaningfully by itself. Given the regime is sideways and the LLM narrative/qualitative stance is only weakly bearish with low catalyst conviction, we slightly damp the LLM influence rather than fully rely on it, keeping exposure near-neutral while allowing modest adjustment."
2026-04-19,ethereum,sideways,0.33,0.46924520269323255,flat,0.0,0.85,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.85

With Layer 1 already essentially flat, the LLM qualitative “neutral/cautious” signal is only modestly corroborative—so it shouldn’t meaningfully increase exposure. Given sideways conditions where narrative matters short-term but deterministic signals act mainly as risk gates, I keep the multiplier below 1 to slightly damp any tendency to add risk without fully overriding quant neutrality."
2026-04-20,ethereum,sideways,0.33,0.4709840668659117,flat,0.0,0.4,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.40  
Layer 1 is effectively flat (no active magnitude), while the LLM-side qualitative signal is only mildly bearish/defensive in a sideways regime. I damp the LLM influence so it can’t create directional exposure from uncertainty, but I still allow some effect because DeFi TVL contraction and short-horizon bearish tilts provide limited corroboration."
2026-04-21,ethereum,sideways,0.33,0.47264634280493045,long,0.299958363955731,0.35,0.6,0.0,0.7,0.1634773083558734,False,,"Multiplier: 0.35
LLM-side qualitative signal is not strong enough to fully override the Layer 1 long, but the model stack is showing a sideways regime where narrative and short-horizon forecasts matter more as a risk gate. Given the bearish agreement from deterministic ML horizons and bearish DeFi TVL, we damp the LLM adjustment substantially while still keeping some neutral coupling to the existing quant exposure."
2026-04-22,ethereum,sideways,0.33,0.4744811804241499,long,0.42823897949540657,0.9,0.6,0.0,0.7,0.39826225093072815,False,,"Multiplier: 0.90
Given the quant engine is already long but the regime is sideways with low Hurst confidence, we should slightly damp any qualitative LLM influence. The LLM-side view is neutral/cautious and does not strongly corroborate sustained upside, so it should reduce position sizing rather than amplify it. However, because quant is still long-biased and narrative provides no clear bearish catalyst, we keep most of the quant exposure intact."
2026-04-23,ethereum,sideways,0.33,0.4762273828790006,short,-1.0,1.1,0.6,0.0,0.7,-1.07,False,,"Multiplier: 1.10  
The L1 quant signal is strongly bearish and remains the primary driver, but the sideways regime weighting you provided implies near-term narrative and qualitative context can matter more for sizing than for direction. Since funding is only slightly positive (no acute liquidation risk) while DeFi TVL and stablecoin netflow are soft bearish, the LLM-side “cautious/neutral” narrative slightly corroborates the need to stay pressed short without adding conviction to accelerate beyo"
2026-04-24,ethereum,sideways,0.33,0.47894977441667397,short,-0.7810278654980987,0.55,0.6,0.0,0.7,-0.5350040878661976,False,,"Multiplier: 0.55
Given the quant engine is already short, I’ll keep the LLM-side signal from adding much conviction because the regime is sideways and the model inputs are internally inconsistent (h=7 up vs h=14 down sharply). The subjective narrative is effectively neutral with no catalyst, while on-chain deterioration provides some qualitative corroboration for de-risking. So we scale the quant magnitude down moderately, but don’t fully trust the LLM signal."
2026-04-25,ethereum,sideways,0.33,0.4812448947482175,short,-0.6148078291831106,0.85,0.6,0.0,0.7,-0.550253007118884,False,,"Multiplier: 0.85  
The LLM-side qualitative read (bearish but mostly due to missing/neutral narrative catalysts) broadly corroborates the Layer 1 quant’s short bias, so we keep most of the existing exposure. However, the sideways regime with higher narrative weight suggests caution on sizing because near-term tape can chop despite the 7d/14d bearish forecast, so we damp slightly rather than fully amplify."
2026-04-26,ethereum,sideways,0.33,0.4853760054155717,short,-1.0,0.9,0.6,0.0,0.7,-0.93,False,,"Multiplier: 0.90
The Layer 1 quant is short with high conviction, and the LLM-side qualitative read is not bullish enough to justify neutralizing that—there’s also supporting evidence from DeFi TVL contraction and a lack of bullish catalysts. Because the detected regime is sideways and the narrative lens is more decisive than factual gates, I damp the LLM influence slightly below neutral rather than amplifying the short further."
2026-04-27,ethereum,sideways,0.33,0.4875408647571455,short,-1.0,0.9,0.6,0.0,0.7,-0.93,False,,"Multiplier: 0.90

The L1 quant view is already directionally aligned with the main LightGBM consensus and the broader risk-off/derivatives + DeFi deleveraging picture, so I keep most of the quant-sized short intact. However, the detected sideways regime and the bullish-leaning but low-confidence next-day random forest signal argue against fully maximizing the LLM influence, so the LLM only modestly corroborates rather than amplifies."
2026-04-28,ethereum,sideways,0.33,0.49016898615907784,flat,0.0,0.0,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.00
Layer 1 is flat (no directional exposure, magnitude 0.000), so there’s nothing for the LLM signal to scale up or down without introducing directional risk. Given the detected sideways regime and the mixed/conditional narrative inputs, I fully damp the LLM-side qualitative overlay and let quant/positioning gating dominate."
2026-04-29,ethereum,sideways,0.33,0.4933884954014593,short,-1.0,0.95,0.6,0.0,0.7,-0.965,False,,"Multiplier: 0.95
The Layer 1 quant is already short and the LLM-side qualitative picture is not bullish—DeFi-specific deterioration and a sideways, narrative-light regime suggest only modest skepticism toward that short. The regime reflector says sideways conditions are narrative-driven, but here the “neutral” narrative doesn’t materially contradict the 7–14 day bearish LightGBM signals, so the quant magnitude should remain mostly intact."
2026-04-30,ethereum,sideways,0.33,0.49353982931117935,short,-0.9826673744274352,0.95,0.6,0.0,0.7,-0.948274016322475,False,,"Multiplier: 0.95  
Given the strong LightGBM multi-horizon bearish consensus (high confidence ~0.98) and a contracting DeFi/on-chain backdrop, I keep most of the Layer 1 short exposure intact while allowing the LLM to fine-tune magnitude in a sideways, narrative-influenced regime. The LLM-side “neutral/cautious” stance and the presence of short-term bounce risk (1-day leans up) slightly dampen conviction, but it does not warrant fully suppressing the quant signal."
2026-05-01,ethereum,sideways,0.33,0.4941553002747308,long,0.5,0.8,0.6,0.0,0.7,0.43000000000000005,False,,"Multiplier: 0.80
The Layer 1 quant is long at moderate magnitude, and the L2/LLM qualitative view is effectively neutral rather than decisively bearish—so it’s worth keeping the quant exposure mostly intact. Given the sideways regime and weak, conflicting model horizons, I slightly reduce reliance on the LLM while still allowing some corroboration from the overall “cautious hold” stance."
2026-05-02,ethereum,sideways,0.33,0.49455888563662925,long,0.5,1.15,0.6,0.0,0.7,0.5525,False,,"Multiplier: 1.15  
Given Layer 1 is already long with moderate magnitude and the detected sideways regime, I’ll let the LLM qualitative “near-neutral without a catalyst” only slightly adjust exposure rather than ignore the quant. The LightGBM 7–14 day up-consensus supports maintaining the long bias, but the structural DeFi TVL contraction and mild near-term softness keep the trust level from going to the maximum."
2026-05-03,ethereum,sideways,0.33,0.494955829424807,long,0.5,0.9,0.6,0.0,0.7,0.465,False,,"Multiplier: 0.90  
Given the Layer 1 quant signal is already a moderate long (+0.500) and the regime is sideways with low Hurst confidence, the LLM’s qualitative input is only a mild corroborator rather than something to lean on heavily. The LLM-side stance is effectively neutral (no narrative catalyst) and the main factual risk gate is Ethereum DeFi TVL drawdown, so we slightly damp the LLM influence. This keeps the long intact while preventing an overcommit when next-day models are mixed and l"
2026-05-04,ethereum,sideways,0.33,0.4956439784696714,long,0.5,1.2,0.6,0.0,0.7,0.57,False,,"Multiplier: 1.20  
The Layer 1 quant model is already long with moderate magnitude, and the LLM qualitative stance is broadly neutral-to-cautiously supportive (no strong bearish catalyst), so we let the LLM corroborate without fully trusting it. In a sideways regime where narrative mainly affects short-term returns and the signal quality is mixed, a value near 1.0–1.3 appropriately increases exposure while acknowledging chop risk from the bearish DeFi TVL backdrop."
2026-05-05,ethereum,sideways,0.33,0.4968392412420002,long,0.5,1.1,0.6,0.0,0.7,0.535,False,,"Multiplier: 1.10  
With the Layer 1 signal already long, the LLM qualitative read is mostly neutral but it does corroborate the longer-horizon LightGBM up move (h=7/14) with high confidence, which modestly increases trust. Because the detected regime is sideways and short-horizon cross-checks show slight near-term softness—plus ETH-native DeFi TVL deterioration—this is not an aggressive amplification."
2026-05-06,ethereum,sideways,0.33,0.49766145960071073,long,0.5,1.15,0.6,0.0,0.7,0.5525,False,,"Multiplier: 1.15
The quant engine already prefers a long, and in a sideways regime the LLM’s mainly qualitative “cautiously constructive with no catalyst” stance should only modestly scale position size rather than dominate. Because the deterministic 7–14 day LightGBM horizons are strongly aligned and confidence is high, I’m keeping the multiplier near-neutral (slightly above 1.0) to let the LLM confirm without overcommitting against the DeFi TVL contraction risk."
2026-05-07,ethereum,sideways,0.33,0.49790196079856763,long,1.0,1.05,0.6,0.0,0.7,1.0350000000000001,False,,"Multiplier: 1.05
The Layer 1 quant engine is long and the qualitative LLM signal is broadly corroborative (directionally bullish but neutral in conviction), so I’m slightly above neutral to modestly let the LLM support the existing exposure. In a sideways regime, however, the narrative component should be restrained because fundamentals are a risk cap (notably the DeFi TVL contraction) rather than a clear catalyst. This keeps the position close to the quant sizing while acknowledging the LLM’s m"
2026-05-08,ethereum,sideways,0.33,0.49827093291912217,long,1.0,0.95,0.6,0.0,0.7,0.965,False,,"Multiplier: 0.95  
Given the sideways regime and mostly neutral narrative, I want to keep the Layer 1 long as the base but still let the LLM slightly corroborate the strong 7–14 day LightGBM horizon consensus. The positioning/crowding read is only mildly bullish (funding positive but not extreme), while weakening DeFi TVL acts as a soft risk gate, so I’m not amplifying beyond near-neutral."
2026-05-09,ethereum,sideways,0.33,0.4991177072539807,long,1.0,1.1,0.6,0.0,0.7,1.07,False,,"Multiplier: 1.10  
Given Layer 1 is already long with full magnitude and the detected regime is sideways (where narratives matter, but mainly as a risk modifier), I slightly increase exposure because the LLM-side qualitative view is not bearish—it’s neutral/cautious rather than contradicting the bullish multi-horizon ML consensus. Funding is modestly positive and LightGBM forecasts up at h=7 and h=14 with high confidence, so the LLM signal is providing mild corroboration rather than conviction. "
2026-05-10,ethereum,sideways,0.33,0.5005973474060736,short,-0.5260542310460633,0.4,0.6,0.0,0.7,-0.30511145400671674,False,,"Multiplier: 0.40  
I’m keeping a meaningful dampening of the LLM-side qualitative input because the detected regime is sideways and the factual risk gates (notably DeFi TVL contraction) argue against granting full weight to any bullish narrative. The quant engine is already short, and with the LLM stance effectively neutral while also noting short-term pullback risk, I only allow a partial reduction in exposure rather than neutralizing it. This yields a controlled, smaller position aligned with "
2026-05-11,ethereum,bull,0.33,0.5017458517269759,long,0.5,1.12,0.6,0.0,0.25,0.515,False,,"Multiplier: 1.12  
The L1 quant is already long with moderate magnitude, and the LLM-side signal is largely corroborative—LightGBM h=7 and h=14 both point up with high confidence in the bull regime. However, because near-term (next-day) models and on-chain DeFi growth are mixed/soft negative, I’m only modestly amplifying rather than going to the upper range."
2026-05-12,ethereum,sideways,0.33,0.5022275536609037,flat,0.0,0.9,0.6,0.0,0.7,0.0,False,,"Multiplier: 0.90  
The Layer 1 quant engine is flat, so the baseline position doesn’t get much reinforcement; here we only slightly lean on the LLM’s bullish qualitative consensus. The LLM signal is meaningfully corroborated by the model forecast horizon (+5% at h=7 and +13% at h=14) and a small Random Forest UP cross-check, but on-chain DeFi TVL deterioration tempers how much we should trust the narrative-driven edge. In a sideways regime where narrative matters more for short-term returns but "
2026-05-13,ethereum,sideways,0.33,0.5023916210873783,short,-1.0,0.9,0.6,0.0,0.7,-0.93,False,,"Multiplier: 0.90
The Layer 1 engine is short, but the detected sideways regime means the LLM’s qualitative/model consensus can meaningfully affect near-term outcomes as a magnitude scaler rather than a direction flip. With funding only mildly positive and DeFi TVL weakening (risk gate), the conviction isn’t strong enough to fully trust the LLM—so we damp the LLM influence slightly while still allowing it to offset the short’s amplitude."
2026-05-14,ethereum,sideways,0.33,0.5031714110879517,short,-1.0,1.1,0.6,0.0,0.7,-1.07,False,,"Multiplier: 1.10  
The Layer 1 quant is already short in a sideways regime, and while the LLM narrative/qualitative take is neutral, it’s not strong enough to justify fully damping the quant signal. Given the LightGBM horizon forecasts lean bullish but the tape/context (slightly positive funding yet falling DeFi TVL and a mildly bearish short-horizon RF) suggests chop, I’ll modestly increase the influence rather than neutralize it. Net: a small tilt toward trusting the LLM qualitative corroborat"
2026-05-15,ethereum,bear,0.55,0.5039065640205299,short,-1.0,0.3,0.6,0.0,0.4,-0.72,False,,"Multiplier: 0.30  
I’m keeping the Layer 1 short largely intact but damping the LLM-side qualitative adjustment because the broader regime is bear and the on-chain/DeFi capital contraction is bearish, which supports the quant’s caution on adding upside risk. The LLM/model forecasts near h=7/h=14 are directionally bullish, so I don’t set the multiplier to 0—just reduce its impact since regime-weighted “factual” signals dominate when Hurst is near 0.5. Overall confidence is middling (42/100), so t"
2026-05-16,ethereum,bear,0.55,0.5040015695023561,short,-1.0,0.9,0.6,0.0,0.4,-0.96,False,,"Multiplier: 0.90  
I’m slightly reducing the LLM qualitative adjustment versus the Layer 1 quant because the detected bear regime and bearish price context (below SMA30) mean the tape is more fragile and on-chain drawdown is meaningful. Still, the LLM-side qualitative inputs are directionally supportive (LightGBM horizons aligning UP with high confidence and no evident derivatives crowding), so I keep most of the quant sizing rather than damping it to zero."
2026-05-17,ethereum,bear,0.55,0.5036593383110111,short,-1.0,0.35,0.6,0.0,0.4,-0.74,False,,"Multiplier: 0.35  
The Layer 1 quant signal is short and is consistent with the bear regime and risk-off participation (e.g., falling DeFi TVL), so I keep the LLM from heavily overriding it. While the LLM-style horizon forecasts are bullish, the derivatives/on-chain inputs don’t show strong confirmation and the regime reflector suggests narrative should be discounted. Overall, I partially trust the LLM signal to slightly soften the short exposure, but not enough to change the quant-dominant post"
2026-05-18,ethereum,bear,0.55,0.5037183202994843,flat,0.0,0.0,0.6,0.0,0.4,0.0,False,,"Multiplier: 0.00  
Layer 1 is effectively flat (magnitude ~0), and the L2 narrative here is not offering a high-conviction directional corroboration—funding is only slightly positive while the broader tape and on-chain/derivatives context lean cautious in a bear regime. Given the detected bear backdrop and horizon disagreement, any LLM-side “qualitative” adjustment would be more noise than edge, so we fully damp the LLM influence and keep the quant decision unchanged."
